Date,SPX,UKX,DAX,GBPUSD,EURUSD
8/16/2001,1181.66,5389.8,5361.92,1.4444,0.9115
8/17/2001,1161.97,5342.1,5222.12,1.4451,0.9182
8/20/2001,1171.41,5357.4,5207.83,1.4438,0.9144
8/21/2001,1157.26,5430.3,5216.11,1.4552,0.9182
8/22/2001,1165.31,5408.7,5220.21,1.4488,0.9144
8/23/2001,1162.09,5396.5,5254.04,1.4472,0.9151
8/24/2001,1184.93,5471.9,5387.5,1.443,0.9142
8/28/2001,1161.51,5434.7,5308.78,1.4533,0.9129
8/29/2001,1148.6,5417.6,5305,1.4513,0.9089
8/30/2001,1129.03,5332.7,5162.4,1.4576,0.9161
8/31/2001,1133.58,5345,5188.17,1.4539,0.9123
9/4/2001,1132.94,5379.6,5208.1,1.4448,0.8889
9/5/2001,1131.74,5316,5048.08,1.4575,0.8865
9/6/2001,1106.4,5204.3,4875.37,1.4572,0.8957
9/7/2001,1085.78,5070.3,4730.67,1.4616,0.9075
9/10/2001,1092.54,5033.7,4670.13,1.4568,0.898
9/17/2001,1038.77,4898.9,4234.55,1.4655,0.9247
9/18/2001,1032.74,4848.7,4194.85,1.468,0.9271
9/19/2001,1016.1,4721.7,4041.8,1.4685,0.9267
9/20/2001,984.54,4556.9,3809.67,1.4662,0.9277
9/21/2001,965.8,4433.7,3787.23,1.4567,0.9149
9/24/2001,1003.45,4613.9,4038.69,1.4635,0.9171
9/25/2001,1012.27,4663.4,4009.12,1.4702,0.9228
9/26/2001,1007.04,4696.1,4095.32,1.4751,0.9231
9/27/2001,1018.61,4763.6,4184.5,1.4744,0.9183
9/28/2001,1040.94,4903.4,4308.15,1.4744,0.9114
10/1/2001,1038.55,4785.6,4239.97,1.4792,0.9175
10/2/2001,1051.33,4832.3,4304.2,1.4691,0.9189
10/3/2001,1072.28,4881.8,4436.66,1.4777,0.9145
10/4/2001,1069.63,5016.2,4548.13,1.476,0.9178
10/5/2001,1071.38,5036,4487.69,1.4842,0.9183
10/8/2001,1062.44,5032.7,4495.15,1.4744,0.9205
10/9/2001,1056.75,5009.8,4472.42,1.4581,0.9132
10/10/2001,1080.99,5153.1,4613.19,1.4515,0.911
10/11/2001,1097.43,5164.9,4718.46,1.4446,0.9023
10/12/2001,1091.65,5145.5,4625.13,1.453,0.9115
10/15/2001,1089.98,5067.3,4548.48,1.4494,0.9092
10/16/2001,1097.54,5082.6,4626.48,1.449,0.9084
10/17/2001,1077.09,5203.4,4644.82,1.447,0.9036
10/18/2001,1068.61,5116,4574.37,1.444,0.9031
10/19/2001,1073.48,5017.7,4513.53,1.433,0.8992
10/22/2001,1089.9,5070.4,4619.32,1.4253,0.892
10/23/2001,1084.78,5193.3,4704.22,1.4258,0.8905
10/24/2001,1085.2,5167.6,4811.82,1.4289,0.8942
10/25/2001,1100.09,5086.6,4715.6,1.4268,0.8925
10/26/2001,1104.61,5188.6,4820.26,1.4366,0.893
10/29/2001,1078.3,5085.9,4660.35,1.4558,0.9054
10/30/2001,1059.79,5003.6,4543.98,1.4515,0.9046
10/31/2001,1059.78,5039.7,4559.13,1.4545,0.9005
11/1/2001,1084.1,5071.2,4636.13,1.4637,0.9025
11/2/2001,1087.2,5129.5,4583.31,1.4628,0.9027
11/5/2001,1102.84,5209.1,4755.11,1.4588,0.8977
11/6/2001,1118.86,5214.1,4707.65,1.4573,0.8947
11/7/2001,1115.8,5216.3,4860.66,1.4637,0.8976
11/8/2001,1118.54,5278.1,4993.57,1.4543,0.8924
11/9/2001,1120.31,5244.2,4910.07,1.4562,0.8939
11/12/2001,1118.33,5146.2,4820.37,1.4542,0.8936
11/13/2001,1139.09,5277.1,4946.97,1.4413,0.881
11/14/2001,1141.21,5240.7,4953.53,1.4417,0.8823
11/15/2001,1142.24,5238.2,5006.33,1.4321,0.8817
11/16/2001,1138.65,5291,5062.64,1.4268,0.8843
11/19/2001,1151.06,5338,5185.1,1.4132,0.8791
11/20/2001,1142.66,5298.7,5096.18,1.4198,0.8833
11/21/2001,1137.03,5313.8,5087.03,1.4167,0.8786
11/23/2001,1150.34,5293.2,5150.97,1.4095,0.878
11/26/2001,1157.42,5302.5,5114.12,1.4122,0.8803
11/27/2001,1149.5,5266,5059.57,1.415,0.8834
11/28/2001,1128.52,5205.2,4915.95,1.4263,0.8877
11/29/2001,1140.2,5208.5,4936.08,1.4265,0.8875
11/30/2001,1139.45,5203.6,4989.91,1.4241,0.8964
12/3/2001,1129.9,5164.6,4988.44,1.4246,0.8911
12/4/2001,1144.8,5212.1,5013.99,1.4233,0.8906
12/5/2001,1170.35,5333.5,5262.75,1.4165,0.8883
12/6/2001,1167.1,5369.8,5271.29,1.4286,0.8953
12/7/2001,1158.31,5264.7,5199.03,1.4338,0.8902
12/10/2001,1139.93,5185,5124.68,1.4352,0.8907
12/11/2001,1136.76,5160.8,5146.45,1.4385,0.8925
12/12/2001,1137.07,5120,5062.56,1.4468,0.8985
12/13/2001,1119.38,5074.9,4966.05,1.4409,0.8936
12/14/2001,1123.09,5061,4909.42,1.4543,0.9039
12/17/2001,1134.36,5136.3,5067.99,1.4592,0.9021
12/18/2001,1142.92,5151.1,5039.64,1.4577,0.9039
12/19/2001,1149.56,5120.6,4984.69,1.4505,0.9003
12/20/2001,1139.93,5080.2,4934.14,1.4486,0.9
12/21/2001,1144.89,5159.2,5019.01,1.4411,0.8892
12/27/2001,1157.13,5213.2,5117.13,1.451,0.8829
12/28/2001,1161.02,5242.4,5160.1,1.4513,0.8855
1/2/2002,1154.67,5218.3,5167.88,1.4468,0.9033
1/3/2002,1165.27,5318.8,5270.29,1.4385,0.8989
1/4/2002,1172.51,5323.8,5318.73,1.4473,0.8949
1/7/2002,1164.89,5293.6,5232.22,1.4404,0.8931
1/8/2002,1160.71,5250.4,5236.37,1.4394,0.8932
1/9/2002,1155.14,5228.5,5288.21,1.4374,0.8913
1/10/2002,1156.55,5190.7,5228.11,1.4391,0.8916
1/11/2002,1145.6,5198.6,5209.97,1.4486,0.8924
1/14/2002,1138.41,5113.5,5065.84,1.4495,0.8942
1/15/2002,1146.19,5166,5062.04,1.4411,0.8834
1/16/2002,1127.57,5127.6,4984.2,1.4372,0.8831
1/17/2002,1138.88,5138.4,5133.4,1.4357,0.8813
1/18/2002,1127.58,5126.8,5122.23,1.4383,0.8848
1/22/2002,1119.31,5149.2,5045.72,1.4289,0.8871
1/23/2002,1128.18,5180.6,5163.03,1.4253,0.8784
1/24/2002,1132.15,5233.1,5170.44,1.4258,0.8782
1/25/2002,1133.28,5193,5156.63,1.4082,0.865
1/28/2002,1133.06,5223.6,5159.02,1.4095,0.8616
1/29/2002,1100.64,5131.4,5084.52,1.4139,0.8657
1/30/2002,1113.57,5089.3,5052.2,1.4142,0.8613
1/31/2002,1130.2,5164.8,5107.61,1.4108,0.8594
2/1/2002,1122.2,5189.7,5097.06,1.4162,0.8618
2/4/2002,1094.44,5167.3,4984.48,1.4233,0.8698
2/5/2002,1090.02,5093.4,4936.75,1.4157,0.8677
2/6/2002,1083.51,5073.8,4804.41,1.4124,0.8674
2/7/2002,1080.17,5127,4862.62,1.414,0.8702
2/8/2002,1096.22,5128.1,4835.95,1.415,0.8722
2/11/2002,1111.94,5161.8,4940,1.4218,0.8766
2/12/2002,1107.5,5135.7,4884.78,1.4327,0.8768
2/13/2002,1118.51,5153.9,4935.35,1.4287,0.8709
2/14/2002,1116.48,5208.7,4973.77,1.431,0.8737
2/15/2002,1104.18,5182.5,4862.6,1.432,0.8734
2/19/2002,1083.34,5092.5,4764.05,1.4314,0.8763
2/20/2002,1097.98,5024.1,4780.24,1.4273,0.8698
2/21/2002,1080.95,5073.3,4850.73,1.4264,0.8704
2/22/2002,1089.84,5050.8,4745.58,1.4327,0.8755
2/25/2002,1109.43,5100.7,4863.54,1.4251,0.8695
2/26/2002,1109.38,5139,4897.75,1.4171,0.864
2/27/2002,1109.89,5178.4,4960.22,1.4192,0.8655
2/28/2002,1106.73,5101,5039.08,1.4174,0.8694
3/1/2002,1131.78,5169,5097.41,1.4177,0.8655
3/4/2002,1153.84,5242,5245.84,1.4231,0.8692
3/5/2002,1146.14,5214,5228.67,1.4243,0.8717
3/6/2002,1162.77,5245.5,5285.26,1.4228,0.8765
3/7/2002,1157.54,5282.1,5289.43,1.4283,0.8816
3/8/2002,1164.31,5285.7,5359.55,1.423,0.8749
3/11/2002,1168.26,5258.9,5340.67,1.4198,0.8752
3/12/2002,1165.58,5252.5,5275.81,1.4152,0.8758
3/13/2002,1154.09,5272,5245.99,1.4151,0.876
3/14/2002,1153.04,5261.4,5276.87,1.4202,0.8825
3/15/2002,1166.16,5292.7,5401.11,1.4248,0.8828
3/18/2002,1165.55,5299.9,5426.04,1.4267,0.8828
3/19/2002,1170.29,5316.1,5462.55,1.4241,0.8824
3/20/2002,1151.85,5266.9,5364.7,1.4285,0.8855
3/21/2002,1153.59,5253.3,5348.68,1.4264,0.8828
3/22/2002,1148.7,5250.5,5366.13,1.4258,0.8779
3/25/2002,1131.87,5203.6,5317.38,1.426,0.877
3/26/2002,1138.49,5195.5,5390.59,1.4257,0.8768
3/27/2002,1144.58,5214.7,5348,1.4248,0.8725
3/28/2002,1147.39,5271.8,5397.29,1.4251,0.8712
4/2/2002,1136.76,5251.4,5311.08,1.4358,0.8794
4/3/2002,1125.4,5247.8,5281.84,1.4361,0.881
4/4/2002,1126.34,5209.5,5254.95,1.4341,0.8785
4/5/2002,1122.73,5233.6,5260.53,1.4321,0.8783
4/8/2002,1125.29,5178.6,5180.33,1.4308,0.875
4/9/2002,1117.8,5179.6,5170.25,1.4369,0.8811
4/10/2002,1130.46,5229.1,5265.36,1.4364,0.8802
4/11/2002,1103.69,5137.4,5162.96,1.4385,0.8824
4/12/2002,1111.01,5161,5189.65,1.4372,0.8794
4/15/2002,1102.55,5201.4,5244.2,1.4375,0.8795
4/16/2002,1128.37,5259.9,5343.88,1.4405,0.8827
4/17/2002,1126.07,5263.9,5318.55,1.4455,0.8904
4/18/2002,1124.47,5229.4,5262.88,1.4479,0.8911
4/19/2002,1125.17,5243.6,5284.55,1.4476,0.8926
4/22/2002,1107.83,5221.5,5205.48,1.451,0.8894
4/23/2002,1100.96,5191,5192.1,1.4474,0.8885
4/24/2002,1093.14,5218.2,5160.14,1.4494,0.8927
4/25/2002,1091.48,5197.5,5054.41,1.4552,0.898
4/26/2002,1076.32,5159,5000.38,1.4582,0.9019
4/29/2002,1065.45,5153.9,5008.04,1.459,0.9033
4/30/2002,1076.92,5165.6,5041.2,1.458,0.9005
5/2/2002,1084.56,5174.1,4964.56,1.4633,0.9032
5/3/2002,1073.43,5203.1,4882.77,1.469,0.9173
5/7/2002,1049.49,5119.9,4872.41,1.4675,0.9148
5/8/2002,1088.85,5209.1,5028.59,1.4564,0.9046
5/9/2002,1073.01,5197.6,4966.48,1.46,0.9093
5/10/2002,1054.99,5171.2,4871.7,1.4641,0.914
5/13/2002,1074.56,5204.8,4975.48,1.4572,0.9121
5/14/2002,1097.28,5239.5,5049.08,1.4503,0.9026
5/15/2002,1091.07,5259.1,5072.39,1.4604,0.9119
5/16/2002,1098.23,5248.5,5047.45,1.4559,0.9109
5/17/2002,1106.59,5218,5036.41,1.4579,0.9203
5/20/2002,1091.88,5208.1,4998.99,1.4579,0.9212
5/21/2002,1079.88,5197.2,4984.61,1.4599,0.92
5/22/2002,1086.02,5151.9,4919.5,1.4593,0.926
5/23/2002,1097.08,5175.3,4879.5,1.4549,0.9211
5/24/2002,1083.82,5169.1,4899.13,1.4581,0.9208
5/28/2002,1074.55,5074.2,4918.58,1.4593,0.9286
5/29/2002,1067.66,5083,4881.8,1.4629,0.935
5/30/2002,1064.66,5040.8,4761.96,1.4654,0.937
5/31/2002,1067.14,5085.1,4818.3,1.4553,0.9342
6/5/2002,1049.9,4989.1,4624.31,1.4588,0.939
6/6/2002,1029.15,4957.6,4657.52,1.4603,0.9474
6/7/2002,1027.53,4920.4,4610.18,1.4596,0.9435
6/10/2002,1030.74,4928.2,4589.26,1.4605,0.9445
6/11/2002,1013.6,4934.8,4606.09,1.4718,0.9481
6/12/2002,1020.26,4851.7,4510.19,1.4708,0.9435
6/13/2002,1009.56,4771.9,4470.14,1.4723,0.9434
6/14/2002,1007.27,4630.8,4303.85,1.4774,0.9461
6/17/2002,1036.17,4756.8,4475.1,1.4797,0.9448
6/18/2002,1037.14,4702,4433.85,1.491,0.9517
6/19/2002,1019.99,4652.4,4354.82,1.4922,0.9578
6/20/2002,1006.29,4580.3,4245.68,1.4985,0.9648
6/21/2002,989.14,4605.3,4232.4,1.4976,0.9709
6/24/2002,992.72,4541.9,4127.21,1.5013,0.9707
6/25/2002,976.14,4631,4202.97,1.5083,0.9796
6/26/2002,973.53,4531,4099.05,1.526,0.9826
6/27/2002,990.64,4540.6,4259.43,1.5288,0.9883
6/28/2002,989.81,4656.4,4382.56,1.5335,0.9915
7/1/2002,968.65,4685.8,4366.81,1.533,0.9918
7/2/2002,948.09,4546.8,4195.95,1.5358,0.9865
7/3/2002,953.99,4392.6,4138.15,1.5271,0.9805
7/5/2002,989.03,4615.6,4483.03,1.5222,0.9727
7/8/2002,976.98,4601.3,4442.33,1.5439,0.9908
7/9/2002,952.83,4542.9,4369.76,1.5484,0.9931
7/10/2002,920.47,4420.1,4190.22,1.5484,0.9893
7/11/2002,927.37,4230,4118.5,1.5531,0.9878
7/12/2002,921.39,4224.1,4130.8,1.5543,0.9914
7/15/2002,917.93,3994.5,3912.51,1.5692,1.0027
7/16/2002,901.05,4021.9,3977.75,1.5758,1.0117
7/17/2002,906.04,4190.6,4092.82,1.5712,1.0074
7/18/2002,881.56,4297.3,4100.75,1.574,1.0116
7/19/2002,847.76,4098.3,3891.88,1.5771,1.0116
7/22/2002,819.85,3895.5,3691.43,1.5794,1.0086
7/23/2002,797.7,3857.99,3515.83,1.5625,0.9888
7/24/2002,843.42,3777.13,3632.66,1.5728,0.9957
7/25/2002,838.68,3965.89,3520.46,1.5844,1.0048
7/26/2002,852.84,4016.6,3579,1.5657,0.9865
7/29/2002,898.96,4202.7,3859.78,1.5643,0.9814
7/30/2002,902.78,4180.9,3878.94,1.5725,0.983
7/31/2002,911.62,4246.2,3700.14,1.5637,0.9776
8/1/2002,884.66,4044.5,3606.45,1.5612,0.9845
8/2/2002,864.24,4075.5,3532.49,1.57,0.9867
8/5/2002,834.6,3996.4,3332.65,1.5599,0.9802
8/6/2002,859.57,4131,3568.64,1.5371,0.966
8/7/2002,876.77,4094.4,3465.54,1.5395,0.9747
8/8/2002,905.46,4240.5,3679.26,1.5318,0.9671
8/9/2002,908.64,4322.4,3760.86,1.5246,0.9701
8/12/2002,903.8,4221.6,3647.13,1.5315,0.9787
8/13/2002,884.21,4271.7,3683.21,1.5373,0.9837
8/14/2002,919.62,4171.1,3589.92,1.5357,0.9782
8/15/2002,930.25,4327.5,3665.74,1.5358,0.9816
8/16/2002,928.77,4330,3684.69,1.5392,0.9847
8/19/2002,950.72,4426.8,3837.67,1.5267,0.9759
8/20/2002,937.43,4368.9,3768.51,1.5289,0.9788
8/21/2002,949.36,4364.8,3868.17,1.5321,0.981
8/22/2002,962.7,4434.7,3906.55,1.5212,0.9688
8/23/2002,940.86,4389.8,3828.26,1.5201,0.9731
8/27/2002,934.82,4449.7,3851.34,1.5348,0.9827
8/28/2002,917.87,4274,3682.84,1.5329,0.9786
8/29/2002,917.8,4209.3,3660.95,1.5476,0.984
8/30/2002,916.07,4227.3,3712.94,1.5505,0.9823
9/3/2002,878.02,4028.6,3398.99,1.5657,0.9975
9/4/2002,893.4,4026.9,3425.9,1.5642,0.9919
9/5/2002,879.15,4011,3354.71,1.5653,0.9916
9/6/2002,893.92,4107.2,3485.68,1.5603,0.9819
9/9/2002,902.96,4062.4,3429.22,1.5567,0.9796
9/10/2002,909.58,4175.5,3494.69,1.5554,0.9748
9/11/2002,909.45,4210.7,3584.69,1.5539,0.9761
9/12/2002,886.91,4084.9,3421.87,1.5608,0.9815
9/13/2002,889.81,4008,3361.28,1.5519,0.9718
9/16/2002,891.1,4044.3,3319.05,1.541,0.9689
9/17/2002,873.52,4025.1,3289.13,1.5415,0.974
9/18/2002,869.46,3865.4,3124.92,1.5499,0.9778
9/19/2002,843.32,3813.5,3007.47,1.5575,0.9873
9/20/2002,845.39,3860.1,3065.73,1.5546,0.9826
9/23/2002,833.7,3739.4,2914.25,1.5507,0.9786
9/24/2002,819.29,3671.1,2873.21,1.5599,0.9818
9/25/2002,839.66,3696.2,2962.5,1.5572,0.9764
9/26/2002,854.95,3850.6,3020.6,1.5587,0.9772
9/27/2002,827.37,3907.2,2918.9,1.5609,0.9807
9/30/2002,815.28,3721.8,2769.03,1.5684,0.9866
10/1/2002,847.91,3797.4,2865.23,1.5656,0.9826
10/2/2002,827.91,3905.2,2926.74,1.57,0.9866
10/3/2002,818.95,3880.3,2813.3,1.5705,0.988
10/4/2002,800.58,3813.8,2714.62,1.5654,0.9788
10/7/2002,785.28,3780.9,2667.39,1.566,0.9829
10/8/2002,798.55,3730.5,2622.09,1.5534,0.9791
10/9/2002,776.76,3742.4,2597.88,1.5647,0.9902
10/10/2002,803.92,3777.3,2733.19,1.5643,0.9862
10/11/2002,835.32,3953.4,2930.74,1.5615,0.9875
10/14/2002,841.44,3931.6,2850.11,1.5578,0.9872
10/15/2002,881.27,4130.3,3048.27,1.5531,0.9818
10/16/2002,860.02,4057.7,3008.93,1.5536,0.9809
10/17/2002,879.2,4170.7,3172.46,1.55,0.9707
10/18/2002,884.39,4130.5,3163.67,1.5457,0.9714
10/21/2002,899.72,4133.8,3282.67,1.5432,0.9736
10/22/2002,890.16,4118.9,3155.97,1.5458,0.9776
10/23/2002,896.14,4006.9,3015.42,1.5478,0.9753
10/24/2002,882.5,4103.7,3090.01,1.5547,0.9779
10/25/2002,897.65,4051.1,3102.01,1.5507,0.9758
10/28/2002,890.23,4090.5,3198.96,1.5593,0.984
10/29/2002,882.15,3935.9,3022.01,1.5565,0.9831
10/30/2002,890.71,4002.7,3113.59,1.5577,0.984
10/31/2002,885.76,4039.7,3152.85,1.5651,0.9903
11/1/2002,900.96,3997,3165.16,1.5646,0.9966
11/4/2002,908.35,4141.5,3327.94,1.557,0.998
11/5/2002,915.39,4146.1,3351.32,1.5626,0.9998
11/6/2002,923.76,4103.7,3298.84,1.564,1.0039
11/7/2002,902.65,4081.3,3155.66,1.58,1.0097
11/8/2002,894.74,4034.6,3079.1,1.5917,1.0132
11/11/2002,876.19,4015.6,3042.06,1.5878,1.0108
11/12/2002,882.95,4085,3115.88,1.5901,1.013
11/13/2002,882.53,4029.4,3066.42,1.5863,1.0084
11/14/2002,904.27,4053.1,3188.39,1.5785,1.0041
11/15/2002,909.83,4091.6,3191.76,1.5803,1.0098
11/18/2002,900.36,4116,3218.36,1.5813,1.0091
11/19/2002,896.74,4096.5,3206.93,1.5798,1.0024
11/20/2002,914.15,4094.9,3212.99,1.5716,1.0013
11/21/2002,933.76,4190,3304.63,1.5821,1.0026
11/22/2002,930.55,4175.2,3320.88,1.5803,0.9968
11/25/2002,932.88,4122.2,3299.24,1.5651,0.9923
11/26/2002,913.31,4071,3191.63,1.5522,0.9937
11/27/2002,938.87,4144.2,3346.14,1.5464,0.9903
11/29/2002,936.31,4169.4,3320.32,1.5575,0.9943
12/2/2002,934.53,4154.3,3380.2,1.5586,0.9968
12/3/2002,920.75,4075.4,3280.49,1.5712,0.9972
12/4/2002,917.57,4048.6,3320.75,1.5702,1.0009
12/5/2002,906.55,4032.4,3224.74,1.5698,1.0006
12/6/2002,912.23,4013.5,3207.53,1.5765,1.0091
12/9/2002,892,3933.9,3065.57,1.5813,1.0109
12/10/2002,904.45,3925,3167.99,1.5712,1.0082
12/11/2002,904.96,3974.9,3196.05,1.5774,1.0087
12/12/2002,901.59,3935.3,3111.88,1.5817,1.0186
12/13/2002,889.48,3878.1,3077.06,1.5902,1.0241
12/16/2002,910.4,3984,3205.29,1.591,1.0223
12/17/2002,902.99,3908.7,3139.97,1.5986,1.0277
12/18/2002,891.12,3835.2,3022.69,1.604,1.0279
12/19/2002,884.25,3841.4,2961.41,1.603,1.0271
12/20/2002,895.75,3889.9,3024.22,1.6032,1.0276
12/23/2002,897.38,3936.9,3000.84,1.5942,1.0267
12/27/2002,875.4,3829.4,2840,1.6039,1.0441
12/30/2002,879.39,3900.6,2892.63,1.6027,1.0479
1/2/2003,909.03,4009.5,3105.04,1.594,1.0362
1/3/2003,908.59,4004.9,3092.94,1.6113,1.0428
1/6/2003,929.01,4001.4,3157.25,1.6087,1.0456
1/7/2003,922.93,3957.4,3112.77,1.6042,1.0409
1/8/2003,909.93,3924.8,2993,1.6135,1.0499
1/9/2003,927.58,3934,3037.68,1.6078,1.0485
1/10/2003,927.57,3974.1,3037.33,1.6076,1.0576
1/13/2003,926.26,3948.3,3060.65,1.6002,1.054
1/14/2003,931.66,3945.6,3098.72,1.6048,1.0552
1/15/2003,918.22,3887.8,3049.4,1.6056,1.0559
1/16/2003,914.6,3881.8,3054.11,1.6112,1.0619
1/17/2003,901.78,3820.6,2918.82,1.6131,1.0678
1/21/2003,887.62,3736.7,2870.57,1.617,1.0721
1/22/2003,878.36,3678,2803.25,1.6213,1.0732
1/23/2003,887.34,3622.2,2811.22,1.6224,1.0745
1/24/2003,861.4,3603.7,2717.82,1.6333,1.0827
1/27/2003,847.48,3480.8,2643.8,1.6368,1.0853
1/28/2003,858.54,3490,2671.36,1.6394,1.0818
1/29/2003,864.36,3483.8,2706.57,1.6478,1.0838
1/30/2003,844.61,3578.7,2693.78,1.6552,1.0823
1/31/2003,855.7,3567.4,2747.83,1.6463,1.0768
2/3/2003,860.32,3689.4,2751.99,1.6442,1.0795
2/4/2003,848.2,3590.1,2632.98,1.6497,1.0884
2/5/2003,843.59,3678.7,2725.88,1.6405,1.0785
2/6/2003,838.15,3597,2649,1.6383,1.0832
2/7/2003,829.69,3599.2,2569.34,1.6319,1.0821
2/10/2003,835.97,3579.1,2586.09,1.626,1.0718
2/11/2003,829.2,3669.2,2627,1.6192,1.0735
2/12/2003,818.68,3616.1,2571.25,1.6162,1.0714
2/13/2003,817.37,3610.8,2555.27,1.6197,1.0832
2/14/2003,834.89,3611.9,2674.46,1.6155,1.0793
2/18/2003,851.17,3729.5,2740.14,1.5912,1.0688
2/19/2003,845.13,3658.3,2624.65,1.5961,1.0748
2/20/2003,837.1,3687.2,2591.26,1.5932,1.0821
2/21/2003,848.17,3727.1,2648.87,1.579,1.0772
2/24/2003,832.58,3701.8,2571.35,1.5875,1.08
2/25/2003,838.57,3621.5,2485.5,1.5741,1.0759
2/26/2003,827.55,3593.3,2450.2,1.5836,1.0791
2/27/2003,837.28,3569.9,2513.22,1.5789,1.0745
2/28/2003,841.15,3655.6,2547.05,1.5724,1.0807
3/3/2003,834.81,3684.7,2549.65,1.5787,1.0891
3/4/2003,821.99,3625.3,2501.03,1.5837,1.0925
3/5/2003,829.85,3563.5,2498.02,1.603,1.0971
3/6/2003,822.1,3555.4,2437.51,1.6017,1.0969
3/7/2003,828.89,3491.6,2431.66,1.6033,1.1008
3/10/2003,807.48,3436,2329.04,1.6019,1.1054
3/11/2003,800.73,3452.7,2305.3,1.6071,1.1045
3/12/2003,804.19,3287,2202.96,1.6125,1.0992
3/13/2003,831.9,3486.9,2354.31,1.5997,1.0785
3/14/2003,833.27,3601.8,2403.19,1.5836,1.0747
3/17/2003,862.79,3722.3,2487.12,1.5701,1.063
3/18/2003,866.45,3747.3,2584.61,1.5667,1.0636
3/19/2003,874.02,3765.4,2615.22,1.565,1.0568
3/20/2003,875.67,3765.7,2604.85,1.5666,1.0615
3/21/2003,895.79,3861.1,2715.06,1.5624,1.0525
3/24/2003,864.23,3743.3,2548.37,1.5749,1.0646
3/25/2003,874.74,3762,2636.1,1.5754,1.0657
3/26/2003,869.95,3793.1,2579.33,1.5743,1.0695
3/27/2003,868.52,3729.1,2584.05,1.5645,1.0686
3/28/2003,863.5,3708.5,2520.84,1.574,1.0779
3/31/2003,848.18,3613.3,2423.87,1.5827,1.0915
4/1/2003,858.48,3684.8,2450.19,1.5781,1.0924
4/2/2003,880.9,3753.4,2589.35,1.5675,1.0769
4/3/2003,876.45,3771.1,2569.81,1.573,1.0764
4/4/2003,878.85,3814.4,2654.07,1.5611,1.0735
4/7/2003,879.93,3935.8,2808.94,1.5545,1.0695
4/8/2003,878.29,3868.8,2767.79,1.5541,1.0712
4/9/2003,865.99,3861.4,2734.1,1.5635,1.0774
4/10/2003,871.58,3803.3,2697.1,1.5721,1.0782
4/11/2003,868.3,3808.1,2733.95,1.5705,1.0752
4/14/2003,885.23,3849.4,2776.78,1.5732,1.0774
4/15/2003,890.81,3916.8,2834.12,1.5707,1.08
4/16/2003,879.91,3854.9,2824.68,1.5805,1.0908
4/17/2003,893.58,3889.2,2899.78,1.5707,1.088
4/22/2003,911.37,3917.7,2960.96,1.578,1.0974
4/23/2003,919.02,3966.5,2974.4,1.586,1.0965
4/24/2003,911.43,3899,2891.62,1.5938,1.1035
4/25/2003,898.81,3870.2,2838.23,1.5915,1.104
4/28/2003,914.84,3940.3,2953.92,1.5885,1.0987
4/29/2003,917.84,3927.8,2908.96,1.5948,1.1083
4/30/2003,916.92,3926,2942.04,1.5985,1.1184
5/2/2003,930.08,3952.6,2986,1.6038,1.1233
5/6/2003,934.39,4006.4,3066.95,1.6157,1.1438
5/7/2003,929.62,3992.9,3005.64,1.5967,1.1357
5/8/2003,920.27,3928.9,2886.08,1.602,1.1489
5/9/2003,933.41,3969.4,2956.59,1.6053,1.1487
5/12/2003,945.11,3987.4,2937.26,1.6109,1.1563
5/13/2003,942.3,3999.9,2909.95,1.6103,1.1532
5/14/2003,939.28,3975,2926.03,1.6181,1.1483
5/15/2003,946.67,4011.1,2989.38,1.622,1.1386
5/16/2003,944.3,4049,2989.08,1.6215,1.1592
5/19/2003,920.77,3941.3,2850.68,1.6328,1.1657
5/20/2003,919.73,3971.6,2838.93,1.6413,1.1714
5/21/2003,923.42,3936.4,2827.25,1.6338,1.1634
5/22/2003,931.87,3990.4,2865.21,1.6337,1.1693
5/23/2003,933.22,3979.8,2822.83,1.6354,1.1837
5/27/2003,951.48,3992.4,2873.6,1.6396,1.182
5/28/2003,953.22,4071.9,2919.54,1.6394,1.1758
5/29/2003,949.64,4083.6,2906.71,1.6543,1.1909
5/30/2003,963.59,4048.1,2982.68,1.6364,1.1784
6/2/2003,967,4129.3,3064.56,1.6376,1.1767
6/3/2003,971.56,4115.7,3026.82,1.6291,1.173
6/4/2003,986.24,4126.6,3080.02,1.6307,1.1643
6/5/2003,990.14,4104.3,3039.76,1.6607,1.1845
6/6/2003,987.76,4150.8,3127.46,1.6623,1.1699
6/9/2003,975.93,4129.1,3094.76,1.6454,1.1717
6/10/2003,984.84,4113,3140.34,1.6519,1.1674
6/11/2003,997.48,4150.1,3178.15,1.6657,1.175
6/12/2003,998.51,4161.3,3219.47,1.6686,1.1766
6/13/2003,988.61,4134.1,3168.71,1.6724,1.187
6/16/2003,1010.74,4152.9,3264.5,1.6772,1.1825
6/17/2003,1011.66,4190.4,3286.48,1.6853,1.1784
6/18/2003,1010.09,4207,3304.15,1.6792,1.1692
6/19/2003,994.7,4131.5,3247.11,1.6785,1.172
6/20/2003,995.69,4160.1,3238.98,1.6642,1.1608
6/23/2003,981.64,4087.9,3186.39,1.668,1.1561
6/24/2003,983.45,4060.9,3217.34,1.6633,1.1513
6/25/2003,975.32,4067.9,3198.82,1.6722,1.1529
6/26/2003,985.82,4041.7,3241.22,1.6615,1.1428
6/27/2003,976.22,4067.8,3224.66,1.6495,1.1434
6/30/2003,974.5,4031.2,3220.58,1.6546,1.1512
